center,left,right,steering_angle
dataset_images/center_f20ac53a79524436a1c2a8a8ea55690a.jpg,dataset_images/left_f20ac53a79524436a1c2a8a8ea55690a.jpg,dataset_images/right_f20ac53a79524436a1c2a8a8ea55690a.jpg,-0.08246058805529029
dataset_images/center_6c11d441933d47fab1d7214d433b9c80.jpg,dataset_images/left_6c11d441933d47fab1d7214d433b9c80.jpg,dataset_images/right_6c11d441933d47fab1d7214d433b9c80.jpg,-0.07861813742182079
dataset_images/center_90f400f5451942ea950283a5baf356ba.jpg,dataset_images/left_90f400f5451942ea950283a5baf356ba.jpg,dataset_images/right_90f400f5451942ea950283a5baf356ba.jpg,-0.034666107084252926
dataset_images/center_b234bdd8793e4a9d99adc967a2b67f90.jpg,dataset_images/left_b234bdd8793e4a9d99adc967a2b67f90.jpg,dataset_images/right_b234bdd8793e4a9d99adc967a2b67f90.jpg,-0.014305661579727432
dataset_images/center_c124554df42f4a948d82e0aba8cbc18f.jpg,dataset_images/left_c124554df42f4a948d82e0aba8cbc18f.jpg,dataset_images/right_c124554df42f4a948d82e0aba8cbc18f.jpg,-0.00466622751627219
dataset_images/center_d77b636a611843a8a01a18f0af724684.jpg,dataset_images/left_d77b636a611843a8a01a18f0af724684.jpg,dataset_images/right_d77b636a611843a8a01a18f0af724684.jpg,-0.0018348548117955309
dataset_images/center_644dc9a8eddc44ba86e81e285065cf36.jpg,dataset_images/left_644dc9a8eddc44ba86e81e285065cf36.jpg,dataset_images/right_644dc9a8eddc44ba86e81e285065cf36.jpg,-0.0006217968932912132
dataset_images/center_09c76f2b0959464980d4a96814ed7b4c.jpg,dataset_images/left_09c76f2b0959464980d4a96814ed7b4c.jpg,dataset_images/right_09c76f2b0959464980d4a96814ed7b4c.jpg,-0.008527672420938761
dataset_images/center_1a907b78bdf5409a89b73370abde709a.jpg,dataset_images/left_1a907b78bdf5409a89b73370abde709a.jpg,dataset_images/right_1a907b78bdf5409a89b73370abde709a.jpg,-0.13417370555627478
dataset_images/center_41df32701a054d73bfbf0dacf0cb8da8.jpg,dataset_images/left_41df32701a054d73bfbf0dacf0cb8da8.jpg,dataset_images/right_41df32701a054d73bfbf0dacf0cb8da8.jpg,-0.25093056161519645
dataset_images/center_9c9f1d0fae0e4c60b1200d47261c5d40.jpg,dataset_images/left_9c9f1d0fae0e4c60b1200d47261c5d40.jpg,dataset_images/right_9c9f1d0fae0e4c60b1200d47261c5d40.jpg,-0.39273829194529086
dataset_images/center_18357f21d9604fd58e3f1d126e0c40cd.jpg,dataset_images/left_18357f21d9604fd58e3f1d126e0c40cd.jpg,dataset_images/right_18357f21d9604fd58e3f1d126e0c40cd.jpg,-0.145900034195983
dataset_images/center_ff72119d0a094a9eb9d36f1f2828d3e1.jpg,dataset_images/left_ff72119d0a094a9eb9d36f1f2828d3e1.jpg,dataset_images/right_ff72119d0a094a9eb9d36f1f2828d3e1.jpg,-0.0603204813223476
dataset_images/center_e29ea1ceb52d42aaa0f1b96d79091f74.jpg,dataset_images/left_e29ea1ceb52d42aaa0f1b96d79091f74.jpg,dataset_images/right_e29ea1ceb52d42aaa0f1b96d79091f74.jpg,-0.02054151753385026
dataset_images/center_3ab10949f25e4aef90f5010284f807d8.jpg,dataset_images/left_3ab10949f25e4aef90f5010284f807d8.jpg,dataset_images/right_3ab10949f25e4aef90f5010284f807d8.jpg,-0.007319490090963525
dataset_images/center_e2da99e2df1e4bb0ba9d5d50f65c2ac4.jpg,dataset_images/left_e2da99e2df1e4bb0ba9d5d50f65c2ac4.jpg,dataset_images/right_e2da99e2df1e4bb0ba9d5d50f65c2ac4.jpg,-0.0026258942270509732
dataset_images/center_28264c7472de4008925b8ab7976c6a10.jpg,dataset_images/left_28264c7472de4008925b8ab7976c6a10.jpg,dataset_images/right_28264c7472de4008925b8ab7976c6a10.jpg,-0.0009179095915828808
dataset_images/center_d3dc8d35fa57453f8a488ed34134f99e.jpg,dataset_images/left_d3dc8d35fa57453f8a488ed34134f99e.jpg,dataset_images/right_d3dc8d35fa57453f8a488ed34134f99e.jpg,-0.00038289854225960647
dataset_images/center_4982f887dc734b49ba5dffe92bd807f0.jpg,dataset_images/left_4982f887dc734b49ba5dffe92bd807f0.jpg,dataset_images/right_4982f887dc734b49ba5dffe92bd807f0.jpg,-0.00011623473933098144
dataset_images/center_53e947bf8d514b8b89267a75b7ed91dd.jpg,dataset_images/left_53e947bf8d514b8b89267a75b7ed91dd.jpg,dataset_images/right_53e947bf8d514b8b89267a75b7ed91dd.jpg,-4.418284859564936e-05
dataset_images/center_e9e45d75d60f4506bc7a85e2c35e7c20.jpg,dataset_images/left_e9e45d75d60f4506bc7a85e2c35e7c20.jpg,dataset_images/right_e9e45d75d60f4506bc7a85e2c35e7c20.jpg,-1.687846053959979e-05
dataset_images/center_5d87906454804d04948706e7e9dbce25.jpg,dataset_images/left_5d87906454804d04948706e7e9dbce25.jpg,dataset_images/right_5d87906454804d04948706e7e9dbce25.jpg,-6.772587825343501e-06
dataset_images/center_8cb32a91b6af45ac8e6c08d150164bec.jpg,dataset_images/left_8cb32a91b6af45ac8e6c08d150164bec.jpg,dataset_images/right_8cb32a91b6af45ac8e6c08d150164bec.jpg,-2.0265352681912978e-06
dataset_images/center_15441649281d4356a60990cb51004f81.jpg,dataset_images/left_15441649281d4356a60990cb51004f81.jpg,dataset_images/right_15441649281d4356a60990cb51004f81.jpg,-5.384057496923057e-07
dataset_images/center_ef5e83fa38344b49a12e4bde115767cb.jpg,dataset_images/left_ef5e83fa38344b49a12e4bde115767cb.jpg,dataset_images/right_ef5e83fa38344b49a12e4bde115767cb.jpg,-2.9226741632856303e-07
dataset_images/center_efc2f150c84a440e97a9300b9743d8ff.jpg,dataset_images/left_efc2f150c84a440e97a9300b9743d8ff.jpg,dataset_images/right_efc2f150c84a440e97a9300b9743d8ff.jpg,-1.5643410947002235e-07
dataset_images/center_99aaa9c3b58d4364b100d486d12d8341.jpg,dataset_images/left_99aaa9c3b58d4364b100d486d12d8341.jpg,dataset_images/right_99aaa9c3b58d4364b100d486d12d8341.jpg,-2.4736458199774134e-08
dataset_images/center_59b4883157304ad3830475c8d0657ef8.jpg,dataset_images/left_59b4883157304ad3830475c8d0657ef8.jpg,dataset_images/right_59b4883157304ad3830475c8d0657ef8.jpg,1.1766771844312137e-08
dataset_images/center_6b1325e61528490ebf2f50d81ca91189.jpg,dataset_images/left_6b1325e61528490ebf2f50d81ca91189.jpg,dataset_images/right_6b1325e61528490ebf2f50d81ca91189.jpg,-2.7841417776641116e-08
dataset_images/center_d63e1c9221f14787aa15609578ace70c.jpg,dataset_images/left_d63e1c9221f14787aa15609578ace70c.jpg,dataset_images/right_d63e1c9221f14787aa15609578ace70c.jpg,7.2003002524164945e-09
dataset_images/center_143e1d99acd148a397ce899351885736.jpg,dataset_images/left_143e1d99acd148a397ce899351885736.jpg,dataset_images/right_143e1d99acd148a397ce899351885736.jpg,3.3849956310629535e-09
dataset_images/center_dfad5e6fd93c429a8f2998a10937747a.jpg,dataset_images/left_dfad5e6fd93c429a8f2998a10937747a.jpg,dataset_images/right_dfad5e6fd93c429a8f2998a10937747a.jpg,-2.098222069122952e-08
dataset_images/center_7c6438f08334409d9626bee9198b10f2.jpg,dataset_images/left_7c6438f08334409d9626bee9198b10f2.jpg,dataset_images/right_7c6438f08334409d9626bee9198b10f2.jpg,1.707530344339038e-08
dataset_images/center_4311a84d367e4256a27ee4e3c907c5f0.jpg,dataset_images/left_4311a84d367e4256a27ee4e3c907c5f0.jpg,dataset_images/right_4311a84d367e4256a27ee4e3c907c5f0.jpg,1.7902440348467268e-10
dataset_images/center_8ed4cb9664e547169c2639dc4afe20dc.jpg,dataset_images/left_8ed4cb9664e547169c2639dc4afe20dc.jpg,dataset_images/right_8ed4cb9664e547169c2639dc4afe20dc.jpg,-2.0171792913258963e-08
dataset_images/center_412bf246755246bea88c0c8d0efc6094.jpg,dataset_images/left_412bf246755246bea88c0c8d0efc6094.jpg,dataset_images/right_412bf246755246bea88c0c8d0efc6094.jpg,2.0952167252562777e-08
dataset_images/center_ecfa6ef2966c4a86b357eb7fce78b5b7.jpg,dataset_images/left_ecfa6ef2966c4a86b357eb7fce78b5b7.jpg,dataset_images/right_ecfa6ef2966c4a86b357eb7fce78b5b7.jpg,-2.9895263223884194e-09
dataset_images/center_06ef39725d73471fabdc89c9b170511a.jpg,dataset_images/left_06ef39725d73471fabdc89c9b170511a.jpg,dataset_images/right_06ef39725d73471fabdc89c9b170511a.jpg,-1.181475800251046e-08
dataset_images/center_cab3991283144e9db558ed937f2533ae.jpg,dataset_images/left_cab3991283144e9db558ed937f2533ae.jpg,dataset_images/right_cab3991283144e9db558ed937f2533ae.jpg,2.178259786452886e-08
dataset_images/center_50b6397a8ebf4d21838dc4f326a9cd13.jpg,dataset_images/left_50b6397a8ebf4d21838dc4f326a9cd13.jpg,dataset_images/right_50b6397a8ebf4d21838dc4f326a9cd13.jpg,-1.0704737985834742e-08
dataset_images/center_d2bb73a070d145a59afd244042febd47.jpg,dataset_images/left_d2bb73a070d145a59afd244042febd47.jpg,dataset_images/right_d2bb73a070d145a59afd244042febd47.jpg,-0.03614336809231321
dataset_images/center_5f419421cdfe445686ecba9e7d683d8f.jpg,dataset_images/left_5f419421cdfe445686ecba9e7d683d8f.jpg,dataset_images/right_5f419421cdfe445686ecba9e7d683d8f.jpg,-0.20960214298478708
dataset_images/center_a0b5546950644355805b5ce76b0d7fb2.jpg,dataset_images/left_a0b5546950644355805b5ce76b0d7fb2.jpg,dataset_images/right_a0b5546950644355805b5ce76b0d7fb2.jpg,-0.2469161106430383
dataset_images/center_9e9957c1f1a24e538e0ee74fed0ff20a.jpg,dataset_images/left_9e9957c1f1a24e538e0ee74fed0ff20a.jpg,dataset_images/right_9e9957c1f1a24e538e0ee74fed0ff20a.jpg,-0.2886804916111463
dataset_images/center_9c6ed54913fe4853b05d424a8beebc8f.jpg,dataset_images/left_9c6ed54913fe4853b05d424a8beebc8f.jpg,dataset_images/right_9c6ed54913fe4853b05d424a8beebc8f.jpg,-0.3138207653461289
dataset_images/center_3e7552b65ea44d1a860d0a931e7e2c80.jpg,dataset_images/left_3e7552b65ea44d1a860d0a931e7e2c80.jpg,dataset_images/right_3e7552b65ea44d1a860d0a931e7e2c80.jpg,-0.28224459108661976
dataset_images/center_f25f187434b84c3d85595a26ad95975d.jpg,dataset_images/left_f25f187434b84c3d85595a26ad95975d.jpg,dataset_images/right_f25f187434b84c3d85595a26ad95975d.jpg,-0.38483537505794085
dataset_images/center_bcfc67db8e2d4c7b966a611f22a5147b.jpg,dataset_images/left_bcfc67db8e2d4c7b966a611f22a5147b.jpg,dataset_images/right_bcfc67db8e2d4c7b966a611f22a5147b.jpg,-0.2592309280981518
dataset_images/center_d53771dc0ac244769f5554c3a8c278a2.jpg,dataset_images/left_d53771dc0ac244769f5554c3a8c278a2.jpg,dataset_images/right_d53771dc0ac244769f5554c3a8c278a2.jpg,-0.09562752898220486
dataset_images/center_c1ca49a380ce4346940e2e799dca56a3.jpg,dataset_images/left_c1ca49a380ce4346940e2e799dca56a3.jpg,dataset_images/right_c1ca49a380ce4346940e2e799dca56a3.jpg,-0.03616195146556957
dataset_images/center_1a15e2e64bea451096bf8733d08f78ae.jpg,dataset_images/left_1a15e2e64bea451096bf8733d08f78ae.jpg,dataset_images/right_1a15e2e64bea451096bf8733d08f78ae.jpg,-0.011908319175997408
dataset_images/center_175aeffae5b041938e328a650d4a3117.jpg,dataset_images/left_175aeffae5b041938e328a650d4a3117.jpg,dataset_images/right_175aeffae5b041938e328a650d4a3117.jpg,-0.0046929168310522445
dataset_images/center_fce57b883ec9481ca4e6a187ee8e886f.jpg,dataset_images/left_fce57b883ec9481ca4e6a187ee8e886f.jpg,dataset_images/right_fce57b883ec9481ca4e6a187ee8e886f.jpg,-0.0015790555975330727
dataset_images/center_e6c999d976d64e29822efc41c3f8654c.jpg,dataset_images/left_e6c999d976d64e29822efc41c3f8654c.jpg,dataset_images/right_e6c999d976d64e29822efc41c3f8654c.jpg,-0.000669288638124534
dataset_images/center_acb427fe834043c49992365aa5fe4350.jpg,dataset_images/left_acb427fe834043c49992365aa5fe4350.jpg,dataset_images/right_acb427fe834043c49992365aa5fe4350.jpg,-0.00024164489079853753
dataset_images/center_a319e7b550724b58aa5c81103e69759f.jpg,dataset_images/left_a319e7b550724b58aa5c81103e69759f.jpg,dataset_images/right_a319e7b550724b58aa5c81103e69759f.jpg,-8.089691049140809e-05
dataset_images/center_89d2e374d2974f0683b114d74a606709.jpg,dataset_images/left_89d2e374d2974f0683b114d74a606709.jpg,dataset_images/right_89d2e374d2974f0683b114d74a606709.jpg,-3.294749328380724e-05
dataset_images/center_27bbabfb5f19436bb3f9a8c01aa08b86.jpg,dataset_images/left_27bbabfb5f19436bb3f9a8c01aa08b86.jpg,dataset_images/right_27bbabfb5f19436bb3f9a8c01aa08b86.jpg,-1.2719403016669905e-05
dataset_images/center_59fe609b006043e5bcc0b217735d0608.jpg,dataset_images/left_59fe609b006043e5bcc0b217735d0608.jpg,dataset_images/right_59fe609b006043e5bcc0b217735d0608.jpg,-5.134344908824511e-06
dataset_images/center_a85bafcda83d43b49737a4adfd583f5b.jpg,dataset_images/left_a85bafcda83d43b49737a4adfd583f5b.jpg,dataset_images/right_a85bafcda83d43b49737a4adfd583f5b.jpg,-1.319311822943463e-06
dataset_images/center_e77a14158daf4243a254be793025ab88.jpg,dataset_images/left_e77a14158daf4243a254be793025ab88.jpg,dataset_images/right_e77a14158daf4243a254be793025ab88.jpg,-4.772718843392629e-07
dataset_images/center_ea9e5b9e41ca4720afc0423a66136071.jpg,dataset_images/left_ea9e5b9e41ca4720afc0423a66136071.jpg,dataset_images/right_ea9e5b9e41ca4720afc0423a66136071.jpg,-2.4212163157008016e-07
dataset_images/center_213cf409b3be4d079ac2380bc0c78586.jpg,dataset_images/left_213cf409b3be4d079ac2380bc0c78586.jpg,dataset_images/right_213cf409b3be4d079ac2380bc0c78586.jpg,-1.0649821059869805e-07
dataset_images/center_056feb7c79224f2faef87c2c634adb8a.jpg,dataset_images/left_056feb7c79224f2faef87c2c634adb8a.jpg,dataset_images/right_056feb7c79224f2faef87c2c634adb8a.jpg,-2.033244283139967e-09
dataset_images/center_bf7297990ee7476394259c0a755b7b1c.jpg,dataset_images/left_bf7297990ee7476394259c0a755b7b1c.jpg,dataset_images/right_bf7297990ee7476394259c0a755b7b1c.jpg,-2.7517604872974325e-09
dataset_images/center_ec53d37365e94fa18bcf1816c6ed37c9.jpg,dataset_images/left_ec53d37365e94fa18bcf1816c6ed37c9.jpg,dataset_images/right_ec53d37365e94fa18bcf1816c6ed37c9.jpg,-0.1021556751275032
dataset_images/center_e3f0fdb0c9eb4ee28f8e934350a9558b.jpg,dataset_images/left_e3f0fdb0c9eb4ee28f8e934350a9558b.jpg,dataset_images/right_e3f0fdb0c9eb4ee28f8e934350a9558b.jpg,-0.24144237605327135
dataset_images/center_242a3adfae9845a7b6cbf879dc20f65a.jpg,dataset_images/left_242a3adfae9845a7b6cbf879dc20f65a.jpg,dataset_images/right_242a3adfae9845a7b6cbf879dc20f65a.jpg,-0.2943326021315722
dataset_images/center_092768dae4404b2bba37e7e039f464a3.jpg,dataset_images/left_092768dae4404b2bba37e7e039f464a3.jpg,dataset_images/right_092768dae4404b2bba37e7e039f464a3.jpg,-0.4182021718484559
dataset_images/center_ebd9001f57884be6aca07623d27e664e.jpg,dataset_images/left_ebd9001f57884be6aca07623d27e664e.jpg,dataset_images/right_ebd9001f57884be6aca07623d27e664e.jpg,-0.1544920486620212
dataset_images/center_0a45db99ddeb44aba2e33481bf80da05.jpg,dataset_images/left_0a45db99ddeb44aba2e33481bf80da05.jpg,dataset_images/right_0a45db99ddeb44aba2e33481bf80da05.jpg,-0.06384149834286443
dataset_images/center_91d630306da4438cbdb3db121e07385f.jpg,dataset_images/left_91d630306da4438cbdb3db121e07385f.jpg,dataset_images/right_91d630306da4438cbdb3db121e07385f.jpg,-0.02161997624224448
dataset_images/center_6e75f2a27d354400a7afb81477bbd880.jpg,dataset_images/left_6e75f2a27d354400a7afb81477bbd880.jpg,dataset_images/right_6e75f2a27d354400a7afb81477bbd880.jpg,-0.008582643080244118
dataset_images/center_69abbd2815e8453abb488af08a0d4f78.jpg,dataset_images/left_69abbd2815e8453abb488af08a0d4f78.jpg,dataset_images/right_69abbd2815e8453abb488af08a0d4f78.jpg,-0.003091948167899476
dataset_images/center_e5eb6b2c79d240839a2ba1dfb8ed8d91.jpg,dataset_images/left_e5eb6b2c79d240839a2ba1dfb8ed8d91.jpg,dataset_images/right_e5eb6b2c79d240839a2ba1dfb8ed8d91.jpg,-0.001174261470030582
dataset_images/center_c237d73055ca4db2926ff0106623b724.jpg,dataset_images/left_c237d73055ca4db2926ff0106623b724.jpg,dataset_images/right_c237d73055ca4db2926ff0106623b724.jpg,-0.0004898466929755597
dataset_images/center_617ca51aacbe4095b77d2d7839bb068a.jpg,dataset_images/left_617ca51aacbe4095b77d2d7839bb068a.jpg,dataset_images/right_617ca51aacbe4095b77d2d7839bb068a.jpg,-0.0001530126241291885
dataset_images/center_bf8581e5938f4bd4aaa56a6f3d2077be.jpg,dataset_images/left_bf8581e5938f4bd4aaa56a6f3d2077be.jpg,dataset_images/right_bf8581e5938f4bd4aaa56a6f3d2077be.jpg,-5.838626404428551e-05
dataset_images/center_993329796d78421a95cbfe8c21531501.jpg,dataset_images/left_993329796d78421a95cbfe8c21531501.jpg,dataset_images/right_993329796d78421a95cbfe8c21531501.jpg,-2.3140564283447424e-05
dataset_images/center_8687a3dd1723497f850d130fcbcdcbc4.jpg,dataset_images/left_8687a3dd1723497f850d130fcbcdcbc4.jpg,dataset_images/right_8687a3dd1723497f850d130fcbcdcbc4.jpg,-9.44066423983784e-06
dataset_images/center_d7b0a046c9044022bdf5719a81246fb3.jpg,dataset_images/left_d7b0a046c9044022bdf5719a81246fb3.jpg,dataset_images/right_d7b0a046c9044022bdf5719a81246fb3.jpg,-3.497919573533413e-06
dataset_images/center_591d94a64a0144ee823e3500b01b7f2b.jpg,dataset_images/left_591d94a64a0144ee823e3500b01b7f2b.jpg,dataset_images/right_591d94a64a0144ee823e3500b01b7f2b.jpg,-8.998403220186887e-07
dataset_images/center_745bfabce50048b39f4e96ae862e8d82.jpg,dataset_images/left_745bfabce50048b39f4e96ae862e8d82.jpg,dataset_images/right_745bfabce50048b39f4e96ae862e8d82.jpg,-0.05061997202448839
dataset_images/center_0bb164591e77407098e610440b0cf7dc.jpg,dataset_images/left_0bb164591e77407098e610440b0cf7dc.jpg,dataset_images/right_0bb164591e77407098e610440b0cf7dc.jpg,-0.2804227406611097
dataset_images/center_7b2f270f8556499baab17bbf35cde03d.jpg,dataset_images/left_7b2f270f8556499baab17bbf35cde03d.jpg,dataset_images/right_7b2f270f8556499baab17bbf35cde03d.jpg,-0.35659989405550324
dataset_images/center_161cb3ce72e44f9987c4308e06684c30.jpg,dataset_images/left_161cb3ce72e44f9987c4308e06684c30.jpg,dataset_images/right_161cb3ce72e44f9987c4308e06684c30.jpg,-0.1302313367977747
dataset_images/center_cd88871cdbf34a21b6799fcb48a9fa07.jpg,dataset_images/left_cd88871cdbf34a21b6799fcb48a9fa07.jpg,dataset_images/right_cd88871cdbf34a21b6799fcb48a9fa07.jpg,-0.0447131858055017
dataset_images/center_5af50eb6f07d4abfa768934e23bb1800.jpg,dataset_images/left_5af50eb6f07d4abfa768934e23bb1800.jpg,dataset_images/right_5af50eb6f07d4abfa768934e23bb1800.jpg,-0.018347257723231897
dataset_images/center_02c8a6063f964876886215060f21cbfc.jpg,dataset_images/left_02c8a6063f964876886215060f21cbfc.jpg,dataset_images/right_02c8a6063f964876886215060f21cbfc.jpg,-0.0058410685934061676
dataset_images/center_0c361f6ff6dc433da40d48143addd17a.jpg,dataset_images/left_0c361f6ff6dc433da40d48143addd17a.jpg,dataset_images/right_0c361f6ff6dc433da40d48143addd17a.jpg,-0.002340029489162542
dataset_images/center_472bcb81386242b1a4c21e415e762b7e.jpg,dataset_images/left_472bcb81386242b1a4c21e415e762b7e.jpg,dataset_images/right_472bcb81386242b1a4c21e415e762b7e.jpg,-0.0009101393668346813
dataset_images/center_45b72059af4542af84c44fbf41c67191.jpg,dataset_images/left_45b72059af4542af84c44fbf41c67191.jpg,dataset_images/right_45b72059af4542af84c44fbf41c67191.jpg,0.061659183049027025
dataset_images/center_c62fb32bd5d24ce5808d4c4b7184b81a.jpg,dataset_images/left_c62fb32bd5d24ce5808d4c4b7184b81a.jpg,dataset_images/right_c62fb32bd5d24ce5808d4c4b7184b81a.jpg,0.08784193827111664
dataset_images/center_2e403b10ebf94fa1bcf311a1c293539d.jpg,dataset_images/left_2e403b10ebf94fa1bcf311a1c293539d.jpg,dataset_images/right_2e403b10ebf94fa1bcf311a1c293539d.jpg,0.029624347565841726
dataset_images/center_f4f6410839d446b0925d66256074d374.jpg,dataset_images/left_f4f6410839d446b0925d66256074d374.jpg,dataset_images/right_f4f6410839d446b0925d66256074d374.jpg,0.012284779158594272
dataset_images/center_6a1b1b1308dd41deb241a811cbe6bb01.jpg,dataset_images/left_6a1b1b1308dd41deb241a811cbe6bb01.jpg,dataset_images/right_6a1b1b1308dd41deb241a811cbe6bb01.jpg,0.004453023623304388
dataset_images/center_69b0eee1bd774d999005bfee5d02f177.jpg,dataset_images/left_69b0eee1bd774d999005bfee5d02f177.jpg,dataset_images/right_69b0eee1bd774d999005bfee5d02f177.jpg,0.0015648512631048328
dataset_images/center_93086e033a09484594c944772a6c0da7.jpg,dataset_images/left_93086e033a09484594c944772a6c0da7.jpg,dataset_images/right_93086e033a09484594c944772a6c0da7.jpg,0.0006390004323253604
dataset_images/center_43b86dedf09644a3832972d1b1e10249.jpg,dataset_images/left_43b86dedf09644a3832972d1b1e10249.jpg,dataset_images/right_43b86dedf09644a3832972d1b1e10249.jpg,0.00022747056636917429
dataset_images/center_9d68e70f88ab4e119a5a6e290fde6a19.jpg,dataset_images/left_9d68e70f88ab4e119a5a6e290fde6a19.jpg,dataset_images/right_9d68e70f88ab4e119a5a6e290fde6a19.jpg,9.127422112723872e-05
dataset_images/center_a42b271f858346e1bd20c73eb80a4ac2.jpg,dataset_images/left_a42b271f858346e1bd20c73eb80a4ac2.jpg,dataset_images/right_a42b271f858346e1bd20c73eb80a4ac2.jpg,2.973327185969498e-05
dataset_images/center_684129ae0787417a856c7318b17c69bb.jpg,dataset_images/left_684129ae0787417a856c7318b17c69bb.jpg,dataset_images/right_684129ae0787417a856c7318b17c69bb.jpg,1.0830463119043928e-05
dataset_images/center_c8d1db3229744ed291aa853c4dd0f20c.jpg,dataset_images/left_c8d1db3229744ed291aa853c4dd0f20c.jpg,dataset_images/right_c8d1db3229744ed291aa853c4dd0f20c.jpg,0.008293423894492818
dataset_images/center_5b1ce2956d5941ae938ad163773be5ef.jpg,dataset_images/left_5b1ce2956d5941ae938ad163773be5ef.jpg,dataset_images/right_5b1ce2956d5941ae938ad163773be5ef.jpg,0.17839676079374622
dataset_images/center_57fb058384e246b6a875ea2e82715d8b.jpg,dataset_images/left_57fb058384e246b6a875ea2e82715d8b.jpg,dataset_images/right_57fb058384e246b6a875ea2e82715d8b.jpg,0.2494839221450164
dataset_images/center_46aaa1ba16374d77adfb794753734be2.jpg,dataset_images/left_46aaa1ba16374d77adfb794753734be2.jpg,dataset_images/right_46aaa1ba16374d77adfb794753734be2.jpg,0.09111231669119177
dataset_images/center_3f70d49a7e914bf8b0d59389ae1bcdfc.jpg,dataset_images/left_3f70d49a7e914bf8b0d59389ae1bcdfc.jpg,dataset_images/right_3f70d49a7e914bf8b0d59389ae1bcdfc.jpg,0.03128043410744724
